latitud,longitud
-2.104807484,-67.58265442
-2.097583242,-67.58342571
-2.090359,-67.584197
-2.090359,-67.584197
-2.083336117,-67.58519777
-2.076313234,-67.58619854
-2.069290351,-67.5871993
-2.062267468,-67.58820007
-2.055244585,-67.58920084
-2.048221702,-67.59020161
-2.041198819,-67.59120238
-2.034175936,-67.59220314
-2.027153053,-67.59320391
-2.02013017,-67.59420468
-2.013107287,-67.59520545
-2.006084404,-67.59620622
-1.999061521,-67.59720698
-1.992038638,-67.59820775
-1.985015755,-67.59920852
-1.977992872,-67.60020929
-1.970969989,-67.60121006
-1.963947106,-67.60221082
-1.956924223,-67.60321159
-1.94990134,-67.60421236
-1.942878457,-67.60521313
-1.935855574,-67.6062139
-1.928832691,-67.60721466
-1.921809808,-67.60821543
-1.914786925,-67.6092162
-1.907764042,-67.61021697
-1.900741159,-67.61121774
-1.893718276,-67.6122185
-1.886695393,-67.61321927
-1.87967251,-67.61422004
-1.872649627,-67.61522081
-1.865626744,-67.61622158
-1.858603861,-67.61722234
-1.851580978,-67.61822311
-1.844558095,-67.61922388
-1.837535212,-67.62022465
-1.830512329,-67.62122542
-1.823489446,-67.62222618
-1.816466563,-67.62322695
-1.80944368,-67.62422772
-1.802420797,-67.62522849
-1.795397914,-67.62622926
-1.788375031,-67.62723002
-1.781352148,-67.62823079
-1.774329265,-67.62923156
-1.767306382,-67.63023233
-1.760283499,-67.6312331
-1.753260616,-67.63223386
-1.746237733,-67.63323463
-1.73921485,-67.6342354
-1.732191967,-67.63523617
-1.725169084,-67.63623694
-1.718146201,-67.6372377
-1.711123318,-67.63823847
-1.704100435,-67.63923924
-1.697077552,-67.64024001
-1.690054669,-67.64124078
-1.683031786,-67.64224154
-1.676008903,-67.64324231
-1.66898602,-67.64424308
-1.661963137,-67.64524385
-1.654940254,-67.64624462
-1.647917371,-67.64724538
-1.640894488,-67.64824615
-1.633871605,-67.64924692
-1.626848722,-67.65024769
-1.619825839,-67.65124846
-1.612802956,-67.65224922
-1.605780073,-67.65324999
-1.59875719,-67.65425076
-1.591734307,-67.65525153
-1.584711424,-67.6562523
-1.577688541,-67.65725306
-1.570665658,-67.65825383
-1.563642775,-67.6592546
-1.556619892,-67.66025537
-1.549597009,-67.66125614
-1.542574126,-67.6622569
-1.535551243,-67.66325767
-1.52852836,-67.66425844
-1.521505477,-67.66525921
-1.514482594,-67.66625998
-1.507459711,-67.66726074
-1.500436828,-67.66826151
-1.493413945,-67.66926228
-1.486391062,-67.67026305
-1.479368179,-67.67126382
-1.472345296,-67.67226458
-1.465322413,-67.67326535
-1.45829953,-67.67426612
-1.451276647,-67.67526689
-1.444253764,-67.67626766
-1.437230881,-67.67726842
-1.430207998,-67.67826919
-1.423185115,-67.67926996
-1.416162232,-67.68027073
-1.409139349,-67.6812715
-1.402116466,-67.68227226
-1.395093583,-67.68327303
-1.3880707,-67.6842738
-1.381047817,-67.68527457
-1.374024934,-67.68627534
-1.367002051,-67.6872761
-1.359979168,-67.68827687
-1.352956285,-67.68927764
-1.345933402,-67.69027841
-1.338910519,-67.69127918
-1.331887636,-67.69227994
-1.324864753,-67.69328071
-1.31784187,-67.69428148
-1.310818987,-67.69528225
-1.303796104,-67.69628302
-1.296773221,-67.69728378
-1.289750338,-67.69828455
-1.282727455,-67.69928532
-1.275704572,-67.70028609
-1.268681689,-67.70128686
-1.261658806,-67.70228762
-1.254635923,-67.70328839
-1.24761304,-67.70428916
-1.240590157,-67.70528993
-1.233567274,-67.7062907
-1.226544391,-67.70729146
-1.219521508,-67.70829223
-1.212498625,-67.709293
-1.205475742,-67.71029377
-1.198452859,-67.71129454
-1.191429976,-67.7122953
-1.184407093,-67.71329607
-1.17738421,-67.71429684
-1.170361327,-67.71529761
-1.163338444,-67.71629838
-1.156315561,-67.71729914
-1.149292678,-67.71829991
-1.142269795,-67.71930068
-1.135246912,-67.72030145
-1.128224029,-67.72130222
-1.121201146,-67.72230298
-1.114178263,-67.72330375
-1.10715538,-67.72430452
-1.100132497,-67.72530529
-1.093109614,-67.72630606
-1.086086731,-67.72730682
-1.079063848,-67.72830759
-1.072040965,-67.72930836
-1.065018082,-67.73030913
-1.057995199,-67.7313099
-1.050972316,-67.73231066
-1.043949433,-67.73331143
-1.03692655,-67.7343122
-1.029903667,-67.73531297
-1.022880784,-67.73631374
-1.015857901,-67.7373145
-1.008835018,-67.73831527
-1.001812135,-67.73931604
-0.994789252,-67.74031681
-0.987766369,-67.74131758
-0.980743486,-67.74231834
-0.973720603,-67.74331911
-0.96669772,-67.74431988
-0.959674837,-67.74532065
-0.952651954,-67.74632142
-0.945629071,-67.74732218
-0.938606188,-67.74832295
-0.931583305,-67.74932372
-0.924560422,-67.75032449
-0.917537539,-67.75132526
-0.910514656,-67.75232602
-0.903491773,-67.75332679
-0.89646889,-67.75432756
-0.889446007,-67.75532833
-0.882423124,-67.7563291
-0.875400241,-67.75732986
-0.868377358,-67.75833063
-0.861354475,-67.7593314
-0.854331592,-67.76033217
-0.847308709,-67.76133294
-0.840285826,-67.7623337
-0.833262943,-67.76333447
-0.82624006,-67.76433524
-0.819217177,-67.76533601
-0.812194294,-67.76633678
-0.805171411,-67.76733754
-0.798148528,-67.76833831
-0.791125645,-67.76933908
-0.784102762,-67.77033985
-0.777079879,-67.77134062
-0.770056996,-67.77234138
-0.763034113,-67.77334215
-0.75601123,-67.77434292
-0.748988347,-67.77534369
-0.741965464,-67.77634446
-0.734942581,-67.77734522
-0.727919698,-67.77834599
-0.720896815,-67.77934676
-0.713873932,-67.78034753
-0.706851049,-67.7813483
-0.699828166,-67.78234906
-0.692805283,-67.78334983
-0.6857824,-67.7843506
-0.678759517,-67.78535137
-0.671736634,-67.78635214
-0.664713751,-67.7873529
-0.657690868,-67.78835367
-0.650667985,-67.78935444
-0.643645102,-67.79035521
-0.636622219,-67.79135598
-0.629599336,-67.79235674
-0.622576453,-67.79335751
-0.61555357,-67.79435828
-0.608530687,-67.79535905
-0.601507804,-67.79635982
-0.594484921,-67.79736058
-0.587462038,-67.79836135
-0.580439155,-67.79936212
-0.573416272,-67.80036289
-0.566393389,-67.80136366
-0.559370506,-67.80236442
-0.552347623,-67.80336519
-0.54532474,-67.80436596
-0.538301857,-67.80536673
-0.531278974,-67.8063675
-0.524256091,-67.80736826
-0.517233208,-67.80836903
-0.510210325,-67.8093698
-0.503187442,-67.81037057
-0.496164559,-67.81137134
-0.489141676,-67.8123721
-0.482118793,-67.81337287
-0.47509591,-67.81437364
-0.468073027,-67.81537441
-0.461050144,-67.81637518
-0.454027261,-67.81737594
-0.447004378,-67.81837671
-0.439981495,-67.81937748
-0.432958612,-67.82037825
-0.425935729,-67.82137902
-0.418912846,-67.82237978
-0.411889963,-67.82338055
-0.40486708,-67.82438132
-0.397844197,-67.82538209
-0.390821314,-67.82638286
-0.383798431,-67.82738362
-0.376775548,-67.82838439
-0.369752665,-67.82938516
-0.362729782,-67.83038593
-0.355706899,-67.8313867
-0.348684016,-67.83238746
-0.341661133,-67.83338823
-0.33463825,-67.834389
-0.327615367,-67.83538977
-0.320592484,-67.83639054
-0.313569601,-67.8373913
-0.306546718,-67.83839207
-0.299523835,-67.83939284
-0.292500952,-67.84039361
-0.285478069,-67.84139438
-0.278455186,-67.84239514
-0.271432303,-67.84339591
-0.26440942,-67.84439668
-0.257386537,-67.84539745
-0.250363654,-67.84639822
-0.243340771,-67.84739898
-0.236317888,-67.84839975
-0.229295005,-67.84940052
-0.222272122,-67.85040129
-0.215249239,-67.85140206
-0.208226356,-67.85240282
-0.201203473,-67.85340359
-0.19418059,-67.85440436
-0.187157707,-67.85540513
-0.180134824,-67.8564059
-0.173111941,-67.85740666
-0.166089058,-67.85840743
-0.159066175,-67.8594082
-0.152043292,-67.86040897
-0.145020409,-67.86140974
-0.137997526,-67.8624105
-0.130974643,-67.86341127
-0.12395176,-67.86441204
-0.116928877,-67.86541281
-0.109905994,-67.86641358
-0.102883111,-67.86741434
-0.095860228,-67.86841511
-0.088837345,-67.86941588
-0.081814462,-67.87041665
-0.074791579,-67.87141742
-0.067768696,-67.87241818
-0.060745813,-67.87341895
-0.05372293,-67.87441972
-0.046700047,-67.87542049
-0.039677164,-67.87642126
-0.032654281,-67.87742202
-0.025631398,-67.87842279
-0.018608515,-67.87942356
-0.011585632,-67.88042433
-0.004562749,-67.8814251
0.002460134,-67.88242586
0.009483017,-67.88342663
0.0165059,-67.8844274
0.023528783,-67.88542817
0.030551666,-67.88642894
0.037574549,-67.8874297
0.044597432,-67.88843047
0.051620315,-67.88943124
0.058643198,-67.89043201
0.065666081,-67.89143278
0.072688964,-67.89243354
0.079711847,-67.89343431
0.08673473,-67.89443508
0.093757613,-67.89543585
0.100780496,-67.89643662
0.107803379,-67.89743738
0.114826262,-67.89843815
0.121849145,-67.89943892
0.128872028,-67.90043969
0.135894911,-67.90144046
0.142917794,-67.90244122
0.149940677,-67.90344199
0.15696356,-67.90444276
0.163986443,-67.90544353
0.171009326,-67.9064443
0.178032209,-67.90744506
0.185055092,-67.90844583
0.192077975,-67.9094466
0.199100858,-67.91044737
0.206123741,-67.91144814
0.213146624,-67.9124489
0.220169507,-67.91344967
0.22719239,-67.91445044
0.234215273,-67.91545121
0.241238156,-67.91645198
0.248261039,-67.91745274
0.255283922,-67.91845351
0.262306805,-67.91945428
0.269329688,-67.92045505
0.276352571,-67.92145582
0.283375454,-67.92245658
0.290398337,-67.92345735
0.29742122,-67.92445812
0.304444103,-67.92545889
0.311466986,-67.92645966
0.318489869,-67.92746042
0.325512752,-67.92846119
0.332535635,-67.92946196
0.339558518,-67.93046273
0.346581401,-67.9314635
0.353604284,-67.93246426
0.360627167,-67.93346503
0.36765005,-67.9344658
0.374672933,-67.93546657
0.381695816,-67.93646734
0.388718699,-67.9374681
0.395741582,-67.93846887
0.402764465,-67.93946964
0.409787348,-67.94047041
0.416810231,-67.94147118
0.423833114,-67.94247194
0.430855997,-67.94347271
0.43787888,-67.94447348
0.444901763,-67.94547425
0.451924646,-67.94647502
0.458947529,-67.94747578
0.465970412,-67.94847655
0.472993295,-67.94947732
0.480016178,-67.95047809
0.487039061,-67.95147886
0.494061944,-67.95247962
0.501084827,-67.95348039
0.50810771,-67.95448116
0.515130593,-67.95548193
0.522153476,-67.9564827
0.529176359,-67.95748346
0.536199242,-67.95848423
0.543222125,-67.959485
0.550245008,-67.96048577
0.557267891,-67.96148654
0.564290774,-67.9624873
0.571313657,-67.96348807
0.57833654,-67.96448884
0.585359423,-67.96548961
0.592382306,-67.96649038
0.599405189,-67.96749114
0.606428072,-67.96849191
0.613450955,-67.96949268
0.620473838,-67.97049345
0.627496721,-67.97149422
0.634519604,-67.97249498
0.641542487,-67.97349575
0.64856537,-67.97449652
0.655588253,-67.97549729
0.662611136,-67.97649806
0.669634019,-67.97749882
0.676656902,-67.97849959
0.683679785,-67.97950036
0.690702668,-67.98050113
0.697725551,-67.9815019
0.704748434,-67.98250266
0.711771317,-67.98350343
0.7187942,-67.9845042
0.725817083,-67.98550497
0.732839966,-67.98650574
0.739862849,-67.9875065
0.746885732,-67.98850727
0.753908615,-67.98950804
0.760931498,-67.99050881
0.767954381,-67.99150958
0.774977264,-67.99251034
0.782000147,-67.99351111
0.78902303,-67.99451188
0.796045913,-67.99551265
0.803068796,-67.99651342
0.810091679,-67.99751418
0.817114562,-67.99851495
0.824137445,-67.99951572
0.831160328,-68.00051649
0.838183211,-68.00151726
0.845206094,-68.00251802
0.852228977,-68.00351879
0.85925186,-68.00451956
0.866274743,-68.00552033
0.873297626,-68.0065211
0.880320509,-68.00752186
0.887343392,-68.00852263
0.894366275,-68.0095234
0.901389158,-68.01052417
0.908412041,-68.01152494
0.915434924,-68.0125257
0.922457807,-68.01352647
0.92948069,-68.01452724
0.936503573,-68.01552801
0.943526456,-68.01652878
0.950549339,-68.01752954
0.957572222,-68.01853031
0.964595105,-68.01953108
0.971617988,-68.02053185
0.978640871,-68.02153262
0.985663754,-68.02253338
0.992686637,-68.02353415
0.99970952,-68.02453492
1.006732403,-68.02553569
1.013755286,-68.02653646
1.020778169,-68.02753722
1.027801052,-68.02853799
1.034823935,-68.02953876
1.041846818,-68.03053953
1.048869701,-68.0315403
1.055892584,-68.03254106
1.062915467,-68.03354183
1.06993835,-68.0345426
1.076961233,-68.03554337
1.083984116,-68.03654414
1.091006999,-68.0375449
1.098029882,-68.03854567
1.105052765,-68.03954644
1.112075648,-68.04054721
1.119098531,-68.04154798
1.126121414,-68.04254874
1.133144297,-68.04354951
1.14016718,-68.04455028
1.147190063,-68.04555105
1.154212946,-68.04655182
1.161235829,-68.04755258
1.168258712,-68.04855335
1.175281595,-68.04955412
1.182304478,-68.05055489
1.189327361,-68.05155566
1.196350244,-68.05255642
1.203373127,-68.05355719
1.21039601,-68.05455796
1.217418893,-68.05555873
1.224441776,-68.0565595
1.231464659,-68.05756026
1.238487542,-68.05856103
1.245510425,-68.0595618
1.252533308,-68.06056257
1.259556191,-68.06156334
1.266579074,-68.0625641
1.273601957,-68.06356487
1.28062484,-68.06456564
1.287647723,-68.06556641
1.294670606,-68.06656718
1.301693489,-68.06756794
1.308716372,-68.06856871
1.315739255,-68.06956948
1.322762138,-68.07057025
1.329785021,-68.07157102
1.336807904,-68.07257178
1.343830787,-68.07357255
1.35085367,-68.07457332
1.357876553,-68.07557409
1.364899436,-68.07657486
1.371922319,-68.07757562
1.378945202,-68.07857639
1.385968085,-68.07957716
1.392990968,-68.08057793
1.400013851,-68.0815787
1.407036734,-68.08257946
1.414059617,-68.08358023
1.4210825,-68.084581
1.428105383,-68.08558177
1.435128266,-68.08658254
1.442151149,-68.0875833
1.449174032,-68.08858407
1.456196915,-68.08958484
1.463219798,-68.09058561
1.470242681,-68.09158638
1.477265564,-68.09258714
1.484288447,-68.09358791
1.49131133,-68.09458868
1.498334213,-68.09558945
1.505357096,-68.09659022
1.512379979,-68.09759098
1.519402862,-68.09859175
1.526425745,-68.09959252
1.533448628,-68.10059329
1.540471511,-68.10159406
1.547494394,-68.10259482
1.554517277,-68.10359559
1.56154016,-68.10459636
1.568563043,-68.10559713
1.575585926,-68.1065979
1.582608809,-68.10759866
1.589631692,-68.10859943
1.596654575,-68.1096002
1.603677458,-68.11060097
1.610700341,-68.11160174
1.617723224,-68.1126025
1.624746107,-68.11360327
1.63176899,-68.11460404
1.638791873,-68.11560481
1.645814756,-68.11660558
1.652837639,-68.11760634
1.659860522,-68.11860711
1.666883405,-68.11960788
1.673906288,-68.12060865
1.680929171,-68.12160942
1.687952054,-68.12261018
1.694974937,-68.12361095
1.70199782,-68.12461172
1.709020703,-68.12561249
1.716043586,-68.12661326
1.723066469,-68.12761402
1.730089352,-68.12861479
1.737112235,-68.12961556
1.744135118,-68.13061633
1.751158001,-68.1316171
1.758180884,-68.13261786
1.765203767,-68.13361863
1.77222665,-68.1346194
1.779249533,-68.13562017
1.786272416,-68.13662094
1.793295299,-68.1376217
1.800318182,-68.13862247
1.807341065,-68.13962324
1.814363948,-68.14062401
1.821386831,-68.14162478
1.828409714,-68.14262554
1.835432597,-68.14362631
1.84245548,-68.14462708
1.849478363,-68.14562785
1.856501246,-68.14662862
1.863524129,-68.14762938
1.870547012,-68.14863015
1.877569895,-68.14963092
1.884592778,-68.15063169
1.891615661,-68.15163246
1.898638544,-68.15263322
1.905661427,-68.15363399
1.91268431,-68.15463476
1.919707193,-68.15563553
1.926730076,-68.1566363
1.933752959,-68.15763706
1.940775842,-68.15863783
1.947798725,-68.1596386
1.954821608,-68.16063937
1.961844491,-68.16164014
1.968867374,-68.1626409
1.975890257,-68.16364167
1.98291314,-68.16464244
1.989936023,-68.16564321
1.996958906,-68.16664398
2.003981789,-68.16764474
2.011004672,-68.16864551
2.018027555,-68.16964628
2.025050438,-68.17064705
2.032073321,-68.17164782
2.039096204,-68.17264858
2.046119087,-68.17364935
2.05314197,-68.17465012
2.060164853,-68.17565089
2.067187736,-68.17665166
2.074210619,-68.17765242
2.081233502,-68.17865319
2.088256385,-68.17965396
2.095279268,-68.18065473
2.102302151,-68.1816555
2.109325034,-68.18265626
2.116347917,-68.18365703
2.1233708,-68.1846578
2.130393683,-68.18565857
2.137416566,-68.18665934
2.144439449,-68.1876601
2.151462332,-68.18866087
2.158485215,-68.18966164
2.165508098,-68.19066241
2.172530981,-68.19166318
2.179553864,-68.19266394
2.186576747,-68.19366471
2.19359963,-68.19466548
2.200622513,-68.19566625
2.207645396,-68.19666702
2.214668279,-68.19766778
2.221691162,-68.19866855
2.228714045,-68.19966932
2.235736928,-68.20067009
2.242759811,-68.20167086
2.249782694,-68.20267162
2.256805577,-68.20367239
2.26382846,-68.20467316
2.270851343,-68.20567393
2.277874226,-68.2066747
2.284897109,-68.20767546
2.291919992,-68.20867623
2.298942875,-68.209677
2.305965758,-68.21067777
2.312988641,-68.21167854
2.320011524,-68.2126793
2.327034407,-68.21368007
2.33405729,-68.21468084
2.341080173,-68.21568161
2.348103056,-68.21668238
2.355125939,-68.21768314
2.362148822,-68.21868391
2.369171705,-68.21968468
2.376194588,-68.22068545
2.383217471,-68.22168622
2.390240354,-68.22268698
2.397263237,-68.22368775
2.40428612,-68.22468852
2.411309003,-68.22568929
2.418331886,-68.22669006
2.425354769,-68.22769082
2.432377652,-68.22869159
2.439400535,-68.22969236
2.446423418,-68.23069313
2.453446301,-68.2316939
2.460469184,-68.23269466
2.467492067,-68.23369543
2.47451495,-68.2346962
2.481537833,-68.23569697
2.488560716,-68.23669774
2.495583599,-68.2376985
2.502606482,-68.23869927
2.509629365,-68.23970004
2.516652248,-68.24070081
2.523675131,-68.24170158
2.530698014,-68.24270234
2.537720897,-68.24370311
2.54474378,-68.24470388
2.551766663,-68.24570465
2.558789546,-68.24670542
2.565812429,-68.24770618
2.572835312,-68.24870695
2.579858195,-68.24970772
2.586881078,-68.25070849
2.593903961,-68.25170926
2.600926844,-68.25271002
2.607949727,-68.25371079
2.61497261,-68.25471156
2.621995493,-68.25571233
2.629018376,-68.2567131
2.636041259,-68.25771386
2.643064142,-68.25871463
2.650087025,-68.2597154
2.657109908,-68.26071617
2.664132791,-68.26171694
2.671155674,-68.2627177
2.678178557,-68.26371847
2.68520144,-68.26471924
2.692224323,-68.26572001
2.699247206,-68.26672078
2.706270089,-68.26772154
2.713292972,-68.26872231
2.720315855,-68.26972308
2.727338738,-68.27072385
2.734361621,-68.27172462
2.741384504,-68.27272538
2.748407387,-68.27372615
2.75543027,-68.27472692
2.762453153,-68.27572769
2.769476036,-68.27672846
2.776498919,-68.27772922
2.783521802,-68.27872999
2.790544685,-68.27973076
2.797567568,-68.28073153
2.804590451,-68.2817323
2.811613334,-68.28273306
2.818636217,-68.28373383
2.8256591,-68.2847346
2.832681983,-68.28573537
2.839704866,-68.28673614
2.846727749,-68.2877369
2.853750632,-68.28873767
2.860773515,-68.28973844
2.867796398,-68.29073921
2.874819281,-68.29173998
2.881842164,-68.29274074
2.888865047,-68.29374151
2.89588793,-68.29474228
2.902910813,-68.29574305
2.909933696,-68.29674382
2.916956579,-68.29774458
2.923979462,-68.29874535
2.931002345,-68.29974612
2.938025228,-68.30074689
2.945048111,-68.30174766
2.952070994,-68.30274842
2.959093877,-68.30374919
2.96611676,-68.30474996
2.973139643,-68.30575073
2.980162526,-68.3067515
2.987185409,-68.30775226
2.994208292,-68.30875303
3.001231175,-68.3097538
3.008254058,-68.31075457
3.015276941,-68.31175534
3.022299824,-68.3127561
3.029322707,-68.31375687
3.03634559,-68.31475764
3.043368473,-68.31575841
3.050391356,-68.31675918
3.057414239,-68.31775994
3.064437122,-68.31876071
3.071460005,-68.31976148
3.078482888,-68.32076225
3.085505771,-68.32176302
3.092528654,-68.32276378
3.099551537,-68.32376455
3.10657442,-68.32476532
3.113597303,-68.32576609
3.120620186,-68.32676686
3.127643069,-68.32776762
3.134665952,-68.32876839
3.141688835,-68.32976916
3.148711718,-68.33076993
3.155734601,-68.3317707
3.162757484,-68.33277146
3.169780367,-68.33377223
3.17680325,-68.334773
3.183826133,-68.33577377
3.190849016,-68.33677454
3.197871899,-68.3377753
3.204894782,-68.33877607
3.211917665,-68.33977684
3.218940548,-68.34077761
3.225963431,-68.34177838
3.232986314,-68.34277914
3.240009197,-68.34377991
3.24703208,-68.34478068
3.254054963,-68.34578145
3.261077846,-68.34678222
3.268100729,-68.34778298
3.275123612,-68.34878375
3.282146495,-68.34978452
3.289169378,-68.35078529
3.296192261,-68.35178606
3.303215144,-68.35278682
3.310238027,-68.35378759
3.31726091,-68.35478836
3.324283793,-68.35578913
3.331306676,-68.3567899
3.338329559,-68.35779066
3.345352442,-68.35879143
3.352375325,-68.3597922
3.359398208,-68.36079297
3.366421091,-68.36179374
3.373443974,-68.3627945
3.380466857,-68.36379527
3.38748974,-68.36479604
3.394512623,-68.36579681
3.401535506,-68.36679758
3.408558389,-68.36779834
3.415581272,-68.36879911
3.422604155,-68.36979988
3.429627038,-68.37080065
3.436649921,-68.37180142
3.443672804,-68.37280218
3.450695687,-68.37380295
3.45771857,-68.37480372
3.464741453,-68.37580449
3.471764336,-68.37680526
3.478787219,-68.37780602
3.485810102,-68.37880679
3.492832985,-68.37980756
3.499855868,-68.38080833
3.506878751,-68.3818091
3.513901634,-68.38280986
3.520924517,-68.38381063
3.5279474,-68.3848114
3.534970283,-68.38581217
3.541993166,-68.38681294
3.549016049,-68.3878137
3.556038932,-68.38881447
3.563061815,-68.38981524
3.570084698,-68.39081601
3.577107581,-68.39181678
3.584130464,-68.39281754
3.591153347,-68.39381831
3.59817623,-68.39481908
3.605199113,-68.39581985
3.612221996,-68.39682062
3.619244879,-68.39782138
3.626267762,-68.39882215
3.633290645,-68.39982292
3.640313528,-68.40082369
3.647336411,-68.40182446
3.654359294,-68.40282522
3.661382177,-68.40382599
3.66840506,-68.40482676
3.675427943,-68.40582753
3.682450826,-68.4068283
3.689473709,-68.40782906
3.696496592,-68.40882983
3.703519475,-68.4098306
3.710542358,-68.41083137
3.717565241,-68.41183214
3.724588124,-68.4128329
3.731611007,-68.41383367
3.73863389,-68.41483444
3.745656773,-68.41583521
3.752679656,-68.41683598
3.759702539,-68.41783674
3.766725422,-68.41883751
3.773748305,-68.41983828
3.780771188,-68.42083905
3.787794071,-68.42183982
3.794816954,-68.42284058
3.801839837,-68.42384135
3.80886272,-68.42484212
3.815885603,-68.42584289
3.822908486,-68.42684366
3.829931369,-68.42784442
3.836954252,-68.42884519
3.843977135,-68.42984596
3.851000018,-68.43084673
3.858022901,-68.4318475
3.865045784,-68.43284826
3.872068667,-68.43384903
3.87909155,-68.4348498
3.886114433,-68.43585057
3.893137316,-68.43685134
3.900160199,-68.4378521
3.907183082,-68.43885287
3.914205965,-68.43985364
3.921228848,-68.44085441
3.928251731,-68.44185518
3.935274614,-68.44285594
3.942297497,-68.44385671
3.94932038,-68.44485748
3.956343263,-68.44585825
3.963366146,-68.44685902
3.970389029,-68.44785978
3.977411912,-68.44886055
3.984434795,-68.44986132
3.991457678,-68.45086209
3.998480561,-68.45186286
4.005503444,-68.45286362
4.012526327,-68.45386439
4.01954921,-68.45486516
4.026572093,-68.45586593
4.033594976,-68.4568667
4.040617859,-68.45786746
4.047640742,-68.45886823
4.054663625,-68.459869
4.061686508,-68.46086977
4.068709391,-68.46187054
4.075732274,-68.4628713
4.082755157,-68.46387207
4.08977804,-68.46487284
4.096800923,-68.46587361
4.103823806,-68.46687438
4.110846689,-68.46787514
4.117869572,-68.46887591
4.124892455,-68.46987668
4.131915338,-68.47087745
4.138938221,-68.47187822
4.145961104,-68.47287898
4.152983987,-68.47387975
4.16000687,-68.47488052
4.167029753,-68.47588129
4.174052636,-68.47688206
4.181075519,-68.47788282
4.188098402,-68.47888359
4.195121285,-68.47988436
4.202144168,-68.48088513
4.209167051,-68.4818859
4.216189934,-68.48288666
4.223212817,-68.48388743
4.2302357,-68.4848882
4.237258583,-68.48588897
4.244281466,-68.48688974
4.251304349,-68.4878905
4.258327232,-68.48889127
4.265350115,-68.48989204
4.272372998,-68.49089281
4.279395881,-68.49189358
4.286418764,-68.49289434
4.293441647,-68.49389511
4.30046453,-68.49489588
4.307487413,-68.49589665
4.314510296,-68.49689742
4.321533179,-68.49789818
4.328556062,-68.49889895
4.335578945,-68.49989972
4.342601828,-68.50090049
4.349624711,-68.50190126
4.356647594,-68.50290202
4.363670477,-68.50390279
4.37069336,-68.50490356
4.377716243,-68.50590433
4.384739126,-68.5069051
4.391762009,-68.50790586
4.398784892,-68.50890663
4.405807775,-68.5099074
4.412830658,-68.51090817
4.419853541,-68.51190894
4.426876424,-68.5129097
4.433899307,-68.51391047
4.44092219,-68.51491124
4.447945073,-68.51591201
4.454967956,-68.51691278
4.461990839,-68.51791354
4.469013722,-68.51891431
4.476036605,-68.51991508
4.483059488,-68.52091585
4.490082371,-68.52191662
4.497105254,-68.52291738
4.504128137,-68.52391815
4.51115102,-68.52491892
4.518173903,-68.52591969
4.525196786,-68.52692046
4.532219669,-68.52792122
4.539242552,-68.52892199
4.546265435,-68.52992276
4.553288318,-68.53092353
4.560311201,-68.5319243
4.567334084,-68.53292506
4.574356967,-68.53392583
4.58137985,-68.5349266
4.588402733,-68.53592737
4.595425616,-68.53692814
4.602448499,-68.5379289
4.609471382,-68.53892967
4.616494265,-68.53993044
4.623517148,-68.54093121
4.630540031,-68.54193198
4.637562914,-68.54293274
4.644585797,-68.54393351
4.65160868,-68.54493428
4.658631563,-68.54593505
4.665654446,-68.54693582
4.672677329,-68.54793658
4.679700212,-68.54893735
4.686723095,-68.54993812
4.693745978,-68.55093889
4.700768861,-68.55193966
4.707791744,-68.55294042
4.714814627,-68.55394119
4.72183751,-68.55494196
4.728860393,-68.55594273
4.735883276,-68.5569435
4.742906159,-68.55794426
4.749929042,-68.55894503
4.756951925,-68.5599458
4.763974808,-68.56094657
4.770997691,-68.56194734
4.778020574,-68.5629481
4.785043457,-68.56394887
4.79206634,-68.56494964
4.799089223,-68.56595041
4.806112106,-68.56695118
4.813134989,-68.56795194
4.820157872,-68.56895271
4.827180755,-68.56995348
4.834203638,-68.57095425
4.841226521,-68.57195502
4.848249404,-68.57295578
4.855272287,-68.57395655
4.86229517,-68.57495732
4.869318053,-68.57595809
4.876340936,-68.57695886
4.883363819,-68.57795962
4.890386702,-68.57896039
4.897409585,-68.57996116
4.904432468,-68.58096193
4.911455351,-68.5819627
4.918478234,-68.58296346
4.925501117,-68.58396423
4.932524,-68.584965
